molecule	gene	start	end	strand	orientation
3L	FBgn0052328_tRNA:Glu-CTC-3-2	1380238	1380309	forward	1
3L	FBgn0052329_tRNA:Glu-CTC-3-3	1380529	1380600	forward	1
3L	FBgn0011851_tRNA:Glu-CTC-3-4	1397695	1397766	forward	1
3L	FBgn0011852_tRNA:Glu-CTC-3-5	1397932	1398003	forward	1
3L	FBgn0011853_tRNA:Glu-CTC-3-6	1398169	1398240	forward	1
3L	FBgn0052324_tRNA:Glu-CTC-3-7	1398406	1398477	forward	1
3L	FBgn0052320_CG32320	1398586	1401612	forward	1
3L	FBgn0011854_tRNA:Glu-CTC-3-8	1401440	1401511	forward	1
3L	FBgn0011855_tRNA:Glu-CTC-3-9	1401781	1401852	forward	1
3L	FBgn0035216_CG9168	1411057	1413089	forward	1
3L	FBgn0035217_FucTD	1416231	1417933	forward	1
3L	FBgn0004635_rho	1463811	1468944	forward	1
3L	FBgn0028567_robl62A	1477619	1478369	forward	1
3L	FBgn0035227_Iml1	1523414	1534034	reverse	0
3L	FBgn0011204_cue	1503226	1517271	reverse	0
3L	FBgn0028577_hfp	1496853	1502590	reverse	0
3L	FBgn0043458_CG12084	1490951	1496643	reverse	0
3L	FBgn0020248_stet	1475438	1489547	reverse	0
3L	FBgn0052319_Naa30B	1470850	1472060	reverse	0
3L	FBgn0043865_SA2	1434336	1437872	reverse	0
3L	FBgn0035218_CG9173	1421199	1423471	reverse	0
3L	FBgn0035213_indra	1339460	1342403	reverse	0
3L	FBgn0035211_CG2211	1333239	1335359	reverse	0
3L	FBgn0035210_msd5	1332307	1333146	reverse	0
3L	FBgn0035208_CG9184	1321792	1322806	reverse	0
3L	FBgn0035206_sturkopf	1311719	1313377	reverse	0
3L	FBgn0035204_Nt5a	1304850	1307418	reverse	0
3L	FBgn0010333_Rac1	1300879	1302683	reverse	0
3L	FBgn0035194_Psf1	1246986	1247677	reverse	0
3L	FBgn0052318_CG32318	1246073	1246923	reverse	0
3L	FBgn0004378_Klp61F	1241568	1245910	reverse	0
3L	FBgn0035193_CG9192	1237133	1238319	reverse	0
3L	FBgn0035229_pns	1537137	1544823	forward	1
3L	FBgn0041342_Pcyt1	1546092	1553504	forward	1
3L	FBgn0035231_Pcyt2	1553493	1555315	forward	1
3L	FBgn0035233_Pex10	1558228	1559863	forward	1
3L	FBgn0035234_CG12003	1565392	1567802	forward	1
3L	FBgn0035236_Tmep	1569181	1576330	forward	1
3L	FBgn0035237_CG13917	1576699	1600845	forward	1
3L	FBgn0035244_ABCB7	1618414	1623413	forward	1
3L	FBgn0053230_CG33230	1618414	1620397	forward	1
3L	FBgn0013753_Bgb	1639711	1640952	forward	1
3L	FBgn0035248_CG13919	1645467	1645983	forward	1
3L	FBgn0013755_Bro	1647869	1648612	forward	1
3L	FBgn0025712_CG13920	1648944	1651501	forward	1
3L	FBgn0035252_CG7970	1652750	1654238	forward	1
3L	FBgn0035254_CG7974	1665138	1666594	forward	1
3L	FBgn0035257_CG12011	1694617	1696412	forward	1
3L	FBgn0035260_CG7991	1674709	1715541	forward	1
3L	FBgn0035263_CG12035	1724390	1725647	forward	1
3L	FBgn0035266_Gk2	1738407	1745421	forward	1
3L	FBgn0035267_CG13921	1746907	1752390	forward	1
3L	FBgn0035268_CG8001	1756159	1759208	forward	1
3L	FBgn0027903_PolD2	1775633	1777019	forward	1
3L	FBgn0035272_mRpL46	1777439	1778347	forward	1
3L	FBgn0011573_Cdc37	1795392	1797307	forward	1
3L	FBgn0035273_CG12020	1797305	1798610	forward	1
3L	FBgn0067864_Patj	1798803	1802184	forward	1
3L	FBgn0027790_GV1	1810588	1822903	forward	1
3L	FBgn0035280_Cpr62Bb	1832636	1835164	reverse	0
3L	FBgn0035279_Cpr62Ba	1824129	1831783	reverse	0
3L	FBgn0025820_JTBR	1802008	1802856	reverse	0
3L	FBgn0024510_dlt	1789631	1795328	reverse	0
3L	FBgn0035271_CG2021	1777010	1777411	reverse	0
3L	FBgn0035270_CG13933	1771809	1775147	reverse	0
3L	FBgn0013811_Dhc62B	1759172	1771758	reverse	0
3L	FBgn0022702_Cht2	1752328	1755934	reverse	0
3L	FBgn0035265_PIG-Wb	1735853	1738106	reverse	0
3L	FBgn0035264_Oseg4	1730993	1735767	reverse	0
3L	FBgn0027594_drpr	1715595	1731107	reverse	0
3L	FBgn0035262_CG18171	1720616	1723153	reverse	0
3L	FBgn0035256_CG13930	1670407	1672727	reverse	0
3L	FBgn0035255_RabX5	1668901	1670108	reverse	0
3L	FBgn0026372_RpL23A	1666288	1668654	reverse	0
3L	FBgn0035251_Vta1	1651432	1652900	reverse	0
3L	FBgn0035249_CG17249	1645931	1647464	reverse	0
3L	FBgn0025725_alphaCOP	1641066	1645199	reverse	0
3L	FBgn0035247_Mettl2	1637942	1639235	reverse	0
3L	FBgn0013342_nSyb	1630348	1637752	reverse	0
3L	FBgn0035245_GC	1623179	1629301	reverse	0
3L	FBgn0035246_CG13928	1625791	1628377	reverse	0
3L	FBgn0035243_CG13926	1617348	1618158	reverse	0
3L	FBgn0035241_CG12105	1610696	1615801	reverse	0
3L	FBgn0035238_CG12104	1600726	1602674	reverse	0
3L	FBgn0035235_CG7879	1559813	1568608	reverse	0
3L	FBgn0035232_CG12099	1555363	1558484	reverse	0
3L	FBgn0052313_CG32313	1544828	1545743	reverse	0
3L	FBgn0035228_CG12091	1534929	1536835	reverse	0
3L	FBgn0035283_CG12024	1857165	1859047	forward	1
3L	FBgn0035285_CG12025	1865430	1869491	forward	1
3L	FBgn0035286_CG13924	1870019	1871564	forward	1
3L	FBgn0052312_tRNA:Cys-GCA-2-1	1925641	1925712	forward	1
3L	FBgn0035294_Mfap1	1941068	1942872	forward	1
3L	FBgn0035295_Cnb	1947565	1950262	forward	1
3L	FBgn0035298_Scot	1963143	1966805	forward	1
3L	FBgn0035300_acs	1971638	1974285	forward	1
3L	FBgn0035299_CG11815	1970191	1971200	reverse	0
3L	FBgn0027547_CG1927	1966725	1970079	reverse	0
3L	FBgn0002872_mu2	1942734	1947475	reverse	0
3L	FBgn0035293_CG5687	1933633	1939103	reverse	0
3L	FBgn0035290_dsb	1893408	1910197	reverse	0
3L	FBgn0035287_CG13937	1876551	1883041	reverse	0
3L	FBgn0042712_HBS1	1862881	1865240	reverse	0
3L	FBgn0004636_Rap1	1859115	1862239	reverse	0
3L	FBgn0035282_CNMa	1850915	1855591	reverse	0
3L	FBgn0035281_Cpr62Bc	1840281	1842084	reverse	0
3L	FBgn0035313_CG13810	2185930	2187676	forward	1
3L	FBgn0035315_CG8960	2197013	2198089	forward	1
3L	FBgn0035317_Oseg2	2229646	2235253	forward	1
3L	FBgn0040507_ACXD	2237608	2243719	forward	1
3L	FBgn0052301_CG32301	2244478	2248614	forward	1
3L	FBgn0052305_CG32305	2248635	2252729	forward	1
3L	FBgn0015359_Elp5	2257456	2258922	forward	1
3L	FBgn0035323_CG13807	2262919	2263615	forward	1
3L	FBgn0035325_CG13806	2266394	2267640	forward	1
3L	FBgn0052304_obst-I	2267858	2268590	forward	1
3L	FBgn0052302_CG32302	2268825	2269903	forward	1
3L	FBgn0052303_tRNA:Cys-GCA-3-1	2273744	2273815	forward	1
3L	FBgn0035328_yellow-g2	2276550	2278038	forward	1
3L	FBgn0035332_CG13801	2360557	2362686	forward	1
3L	FBgn0035334_CG8993	2372199	2372876	forward	1
3L	FBgn0035336_CG9004	2373728	2376488	forward	1
3L	FBgn0052298_CG32298	2389583	2390989	reverse	0
3L	FBgn0052299_CG32299	2389583	2390989	reverse	0
3L	FBgn0035337_CG15877	2376484	2377556	reverse	0
3L	FBgn0035335_mRpL23	2372844	2373704	reverse	0
3L	FBgn0035333_CG1317	2367843	2371939	reverse	0
3L	FBgn0041709_yellow-g	2269881	2272769	reverse	0
3L	FBgn0000543_ecd	2263581	2265857	reverse	0
3L	FBgn0015360_oxt	2258839	2262664	reverse	0
3L	FBgn0035321_CG1275	2252744	2257423	reverse	0
3L	FBgn0035318_CG9018	2235284	2237076	reverse	0
3L	FBgn0035316_CG15878	2210873	2212503	reverse	0
3L	FBgn0026593_CG5707	2189160	2192221	reverse	0
3L	FBgn0035312_CG15820	2172995	2174332	reverse	0
3L	FBgn0035311_CR15821	2171644	2172773	reverse	0
3L	FBgn0026570_CG5704	2169553	2170971	reverse	0
3L	FBgn0035309_CG15879	2167550	2169108	reverse	0
3L	FBgn0035308_CG15822	2153201	2163863	reverse	0
3L	FBgn0035346_CG1146	2488804	2492613	forward	1
3L	FBgn0016794_dos	2589414	2595590	forward	1
3L	FBgn0062517_CG16984	2595781	2596998	forward	1
3L	FBgn0035355_CG16985	2599297	2600242	forward	1
3L	FBgn0035356_CG16986	2600331	2601536	forward	1
3L	FBgn0035357_MEP-1	2631715	2641984	forward	1
3L	FBgn0035359_CG1143	2645368	2647192	forward	1
3L	FBgn0035360_CG1246	2648048	2650205	forward	1
3L	FBgn0053233_CG33233	2659639	2661501	forward	1
3L	FBgn0053234_CG33234	2661622	2663622	forward	1
3L	FBgn0020509_Acp62F	2739750	2740228	forward	1
3L	FBgn0052296_Mrtf	2717615	2766536	reverse	0
3L	FBgn0027082_ProRS-m	2650161	2651850	reverse	0
3L	FBgn0035358_CG14949	2642184	2643424	reverse	0
3L	FBgn0011828_Pxn	2601455	2630064	reverse	0
3L	FBgn0028504_CG12182	2595842	2599579	reverse	0
3L	FBgn0010909_msn	2554847	2586540	reverse	0
3L	FBgn0010905_Spn	2505245	2554292	reverse	0
3L	FBgn0260480_CG32295	2525799	2526973	reverse	0
3L	FBgn0035348_CG16758	2499372	2503606	reverse	0
3L	FBgn0035344_Cyp4d20	2476259	2478448	reverse	0
3L	FBgn0035343_CG16762	2474667	2475614	reverse	0
3L	FBgn0035370_Non2	2766999	2768392	forward	1
3L	FBgn0044452_Atg2	2774338	2780677	forward	1
3L	FBgn0035374_mRpS35	2780899	2782105	forward	1
3L	FBgn0035375_Pgant6	2782255	2786010	forward	1
3L	FBgn0035382_Or63a	2961534	2963788	forward	1
3L	FBgn0035383_CPT2	2981022	2983551	forward	1
3L	FBgn0035384_CG2113	2995172	2996155	forward	1
3L	FBgn0035385_FMRFaR	3001716	3011860	forward	1
3L	FBgn0035388_CG2162	3035196	3040469	forward	1
3L	FBgn0040308_Prx4	3042359	3044174	forward	1
3L	FBgn0052485_CG32485	3050323	3051765	forward	1
3L	FBgn0035392_CG1271	3052514	3054906	forward	1
3L	FBgn0035393_CG16753	3055079	3055842	forward	1
3L	FBgn0035397_PAN3	3071133	3090406	forward	1
3L	FBgn0035390_scramb2	3044113	3046812	reverse	0
3L	FBgn0004372_aly	3024129	3026521	reverse	0
3L	FBgn0052487_CG32487	3016150	3017256	reverse	0
3L	FBgn0052488_CG32488	3014761	3016069	reverse	0
3L	FBgn0052846_CG32846	2950174	2951618	reverse	0
3L	FBgn0035380_CG9970	2915024	2916654	reverse	0
3L	FBgn0035379_spz5	2883641	2892166	reverse	0
3L	FBgn0035372_CG12093	2772560	2774007	reverse	0
3L	FBgn0035371_AhcyL1	2768466	2772325	reverse	0
3L	FBgn0003938_snRNA:U5:63BC	3090801	3090923	forward	1
3L	FBgn0052288_tRNA:Cys-GCA-1-1	3095737	3095808	forward	1
3L	FBgn0052289_tRNA:Cys-GCA-1-2	3095991	3096062	forward	1
3L	FBgn0052287_tRNA:Cys-GCA-1-3	3096369	3096440	forward	1
3L	FBgn0052285_tRNA:Lys-CTT-1-12	3096604	3096676	forward	1
3L	FBgn0052286_tRNA:Cys-GCA-1-4	3097519	3097590	forward	1
3L	FBgn0035401_Alg2	3143808	3145284	forward	1
3L	FBgn0035405_CG15812	3159991	3162019	forward	1
3L	FBgn0024194_rasp	3162180	3163852	forward	1
3L	FBgn0052280_CG32280	3165181	3169080	forward	1
3L	FBgn0052278_CG32278	3169286	3171767	forward	1
3L	FBgn0052281_CG32281	3169375	3170913	forward	1
3L	FBgn0052284_CG32284	3186664	3187245	forward	1
3L	FBgn0035412_CG14957	3187563	3188106	forward	1
3L	FBgn0035413_CG14958	3189978	3190623	forward	1
3L	FBgn0001233_Hsp83	3192969	3197059	forward	1
3L	FBgn0035421_nSMase	3219156	3220925	forward	1
3L	FBgn0035423_eIF1	3223341	3224650	forward	1
3L	FBgn0035424_Larp4B	3224838	3236604	forward	1
3L	FBgn0035427_ckd	3257878	3268184	forward	1
3L	FBgn0035428_CG14960	3271036	3276255	forward	1
3L	FBgn0035429_CG12017	3280239	3290896	forward	1
3L	FBgn0035430_CG12009	3291459	3299000	forward	1
3L	FBgn0035432_ZnT63C	3303708	3314009	forward	1
3L	FBgn0052279_Drsl2	3314349	3314681	forward	1
3L	FBgn0052283_Drsl3	3314996	3315355	forward	1
3L	FBgn0052282_Drsl4	3315620	3315942	forward	1
3L	FBgn0035434_Drsl5	3316781	3317144	forward	1
3L	FBgn0035436_CG12016	3319555	3322489	forward	1
3L	FBgn0035438_Gtpx	3326265	3328626	forward	1
3L	FBgn0035439_CG14961	3330063	3333181	forward	1
3L	FBgn0004167_kst	3336860	3368133	forward	1
3L	FBgn0035443_CG12010	3374282	3376649	forward	1
3L	FBgn0035444_CG12012	3376757	3377992	forward	1
3L	FBgn0035445_Ids	3378268	3380083	forward	1
3L	FBgn0027616_Ythdc1	3370451	3374170	reverse	0
3L	FBgn0052268_Drsl6	3336032	3336418	reverse	0
3L	FBgn0052274_Drsl1	3335579	3335788	reverse	0
3L	FBgn0035440_CG14969	3333119	3334978	reverse	0
3L	FBgn0035437_Strip	3322025	3328871	reverse	0
3L	FBgn0035435_PIG-C	3318028	3319232	reverse	0
3L	FBgn0035431_CG14968	3299336	3303112	reverse	0
3L	FBgn0035425_CG17746	3236805	3239578	reverse	0
3L	FBgn0035422_RpL28	3220911	3222960	reverse	0
3L	FBgn0035420_hob	3210992	3218920	reverse	0
3L	FBgn0053160_CG33160	3205539	3206363	reverse	0
3L	FBgn0052277_CG32277	3204600	3205449	reverse	0
3L	FBgn0053159_CG33159	3203675	3204448	reverse	0
3L	FBgn0052271_CG32271	3202238	3203162	reverse	0
3L	FBgn0047135_CG32276	3197863	3199047	reverse	0
3L	FBgn0035415_CG14966	3197045	3197631	reverse	0
3L	FBgn0035414_CG14965	3190622	3192491	reverse	0
3L	FBgn0035410_MnM	3172817	3178580	reverse	0
3L	FBgn0035409_CG14963	3171614	3172545	reverse	0
3L	FBgn0035407_Asciz	3163786	3166250	reverse	0
3L	FBgn0035402_Usp5	3145405	3148358	reverse	0
3L	FBgn0035400_CG11537	3128034	3143457	reverse	0
3L	FBgn0026189_promL	3114450	3127724	reverse	0
3L	FBgn0052273_tRNA:Met-CAT-2-1	3121942	3122014	reverse	0
3L	FBgn0035398_Cht7	3090985	3106958	reverse	0
3L	FBgn0052272_tRNA:Lys-CTT-1-13	3096891	3096963	reverse	0
3L	FBgn0005640_Eip63E	3515751	3610521	forward	1
3L	FBgn0035452_CG10359	3612192	3615244	forward	1
3L	FBgn0035453_CG10357	3615382	3616682	forward	1
3L	FBgn0035455_CG10862	3653405	3654771	reverse	0
3L	FBgn0040694_CG14974	3620433	3621032	reverse	0
3L	FBgn0001254_ImpE2	3510974	3512681	reverse	0
3L	FBgn0052267_Tom5	3471555	3472113	reverse	0
3L	FBgn0035449_CG14971	3468023	3471309	reverse	0
3L	FBgn0026259_eIF5B	3428658	3460977	reverse	0
3L	FBgn0014388_sty	3401153	3424935	reverse	0
3L	FBgn0052266_CG32266	3790804	3791560	forward	1
3L	FBgn0035462_IntS10	3806710	3809090	forward	1
3L	FBgn0035464_PIG-B	3811263	3813958	forward	1
3L	FBgn0004888_Scsalpha1	3814211	3818383	forward	1
3L	FBgn0004875_enc	3818679	3842326	forward	1
3L	FBgn0064227_Rdh	3825449	3828525	forward	1
3L	FBgn0013751_Awh	3846206	3861692	forward	1
3L	FBgn0026592_Fie	3892574	3894833	forward	1
3L	FBgn0035469_Lamtor4	3896900	3897498	forward	1
3L	FBgn0035471_Tecr	3903492	3905035	forward	1
3L	FBgn0041147_ida	3905344	3907813	forward	1
3L	FBgn0004910_Eip63F-1	3909973	3935617	reverse	0
3L	FBgn0035473_mge	3907852	3909931	reverse	0
3L	FBgn0035470_Ccz1	3897444	3899156	reverse	0
3L	FBgn0035468_Gr63a	3894999	3896603	reverse	0
3L	FBgn0015585_Acp63F	3815839	3816354	reverse	0
3L	FBgn0052263_CG32263	3810312	3811114	reverse	0
3L	FBgn0052262_CG32262	3809146	3810196	reverse	0
3L	FBgn0035461_ntc	3803832	3806459	reverse	0
3L	FBgn0052264_CG32264	3714826	3806459	reverse	0
3L	FBgn0035458_ppk27	3753693	3755201	reverse	0
3L	FBgn0035490_CG1136	4046596	4059660	forward	1
3L	FBgn0042179_Ugt305A1	4059770	4061923	forward	1
3L	FBgn0000449_dib	4062292	4064551	forward	1
3L	FBgn0052259_CG32259	4069369	4070281	forward	1
3L	FBgn0035495_CG14989	4087581	4092706	forward	1
3L	FBgn0035496_CG14990	4093207	4094344	forward	1
3L	FBgn0035498_Fit1	4103564	4107116	forward	1
3L	FBgn0028484_Ack	4108186	4114157	forward	1
3L	FBgn0003206_Ras64B	4139076	4141398	forward	1
3L	FBgn0004552_Akh	4141467	4142070	forward	1
3L	FBgn0052260_CG32260	4142364	4145966	forward	1
3L	FBgn0035501_CG1299	4148696	4152473	forward	1
3L	FBgn0040696_CG18675	4173884	4192968	forward	1
3L	FBgn0003710_tipE	4188499	4193788	forward	1
3L	FBgn0035513_Cpr64Ad	4215379	4216414	forward	1
3L	FBgn0035515_Sqor	4240173	4242603	forward	1
3L	FBgn0011692_pav	4242734	4246233	forward	1
3L	FBgn0035517_CG1265	4254776	4256053	forward	1
3L	FBgn0035519_CG1309	4259430	4261643	forward	1
3L	FBgn0035521_VhaM9.7-a	4262705	4263464	forward	1
3L	FBgn0035522_CG1273	4263719	4277778	forward	1
3L	FBgn0035523_Ctl1	4277962	4281585	forward	1
3L	FBgn0035526_CG1316	4283851	4286865	forward	1
3L	FBgn0015829_TfIIEbeta	4287038	4288349	forward	1
3L	FBgn0041630_Hexo1	4288641	4291211	forward	1
3L	FBgn0035529_Fdx2	4292482	4293432	forward	1
3L	FBgn0035528_CG15012	4291208	4292246	reverse	0
3L	FBgn0035524_CG11583	4281504	4282817	reverse	0
3L	FBgn0035520_CG11586	4261297	4262470	reverse	0
3L	FBgn0035518_CG15011	4255991	4259152	reverse	0
3L	FBgn0041171_ago	4246343	4254306	reverse	0
3L	FBgn0001257_ImpL2	4224006	4236147	reverse	0
3L	FBgn0052252_asRNA:CR32252	4221704	4222734	reverse	0
3L	FBgn0035512_Cpr64Ac	4211964	4212915	reverse	0
3L	FBgn0035511_Cpr64Ab	4210880	4211540	reverse	0
3L	FBgn0035510_Cpr64Aa	4207838	4209178	reverse	0
3L	FBgn0035508_CG15005	4200825	4204339	reverse	0
3L	FBgn0028664_VhaM9.7-c	4186018	4186865	reverse	0
3L	FBgn0040697_Teh3	4182645	4184663	reverse	0
3L	FBgn0035505_Teh2	4178980	4188023	reverse	0
3L	FBgn0035504_Teh4	4174859	4178270	reverse	0
3L	FBgn0011653_mas	4161666	4167464	reverse	0
3L	FBgn0004574_Rop	4136359	4138996	reverse	0
3L	FBgn0035499_Chd64	4114289	4122388	reverse	0
3L	FBgn0004516_Gad1	4074077	4088744	reverse	0
3L	FBgn0016013_Faa	4072032	4073954	reverse	0
3L	FBgn0024179_wit	4064152	4071717	reverse	0
3L	FBgn0035491_Dpy-30L2	4046988	4047735	reverse	0
3L	FBgn0035488_CG11593	4037523	4040482	reverse	0
3L	FBgn0052251_Claspin	4313483	4318608	forward	1
3L	FBgn0052250_PMP34	4318755	4321109	forward	1
3L	FBgn0035534_mRpS6	4364550	4365243	forward	1
3L	FBgn0035539_slow	4384442	4403181	forward	1
3L	FBgn0035540_Syx17	4403487	4405168	forward	1
3L	FBgn0035542_TP53INP	4406943	4420648	forward	1
3L	FBgn0035543_CG15020	4421662	4426621	forward	1
3L	FBgn0000038_nAChRbeta1	4429349	4435993	forward	1
3L	FBgn0035544_CG15021	4436721	4438311	forward	1
3L	FBgn0035545_CG12607	4446573	4448072	forward	1
3L	FBgn0052249_CG32249	4470001	4471012	forward	1
3L	FBgn0052248_CG32248	4471749	4472438	forward	1
3L	FBgn0035550_CG11349	4473068	4475095	forward	1
3L	FBgn0035551_CG7465	4480283	4481487	forward	1
3L	FBgn0035552_CG11350	4482809	4484370	forward	1
3L	FBgn0035557_CG11353	4533170	4539270	forward	1
3L	FBgn0035558_CG11357	4542051	4553457	forward	1
3L	FBgn0052246_CG32246	4621219	4622985	forward	1
3L	FBgn0015805_HDAC1	4626734	4629467	forward	1
3L	FBgn0035563_CG13716	4634436	4634789	reverse	0
3L	FBgn0052243_CG32243	4539302	4541244	reverse	0
3L	FBgn0014073_Tie	4510698	4532145	reverse	0
3L	FBgn0035555_CG13720	4498856	4500500	reverse	0
3L	FBgn0035554_CG13721	4496883	4497777	reverse	0
3L	FBgn0035553_CG13722	4485159	4490963	reverse	0
3L	FBgn0052241_CG32241	4465105	4466630	reverse	0
3L	FBgn0040699_CG15024	4462974	4463823	reverse	0
3L	FBgn0035548_CG15023	4460622	4461504	reverse	0
3L	FBgn0035547_CG15022	4459193	4460317	reverse	0
3L	FBgn0035546_CG11345	4457177	4458163	reverse	0
3L	FBgn0035541_CG15019	4405127	4406059	reverse	0
3L	FBgn0052240_CG32240	4380864	4381629	reverse	0
3L	FBgn0035538_DopEcR	4367649	4380387	reverse	0
3L	FBgn0035537_CG11342	4366494	4367458	reverse	0
3L	FBgn0035533_Cip4	4322491	4364102	reverse	0
3L	FBgn0035532_CG15014	4321105	4322259	reverse	0
3L	FBgn0066365_dyl	4294004	4307718	reverse	0
3L	FBgn0052238_TTLL1B	4648276	4650305	forward	1
3L	FBgn0035574_RhoGEF64C	4692783	4796253	forward	1
3L	FBgn0042199_CG13713	4697601	4698058	forward	1
3L	FBgn0035572_CG13711	4757883	4758708	forward	1
3L	FBgn0027085_LeuRS-m	4825853	4829038	forward	1
3L	FBgn0035581_Dnah3	4861269	4895749	forward	1
3L	FBgn0035582_CG13705	4896864	4898470	forward	1
3L	FBgn0035583_hoka	4898900	4900869	forward	1
3L	FBgn0028699_Rh50	4910368	4920198	forward	1
3L	FBgn0047330_CG32235	4859810	4860470	reverse	0
3L	FBgn0052237_CG32237	4849438	4852461	reverse	0
3L	FBgn0035578_CG13707	4837791	4840108	reverse	0
3L	FBgn0035577_CG13708	4829092	4833591	reverse	0
3L	FBgn0042131_CG18808	4806053	4807406	reverse	0
3L	FBgn0035575_CG7509	4803077	4805274	reverse	0
3L	FBgn0035571_CG12493	4752393	4753738	reverse	0
3L	FBgn0035570_CG13712	4709209	4709890	reverse	0
3L	FBgn0035569_CG15876	4694205	4694845	reverse	0
3L	FBgn0035568_CG18418	4688929	4690070	reverse	0
3L	FBgn0035567_CG7514	4687587	4688774	reverse	0
3L	FBgn0046793_CG32236	4665927	4667389	reverse	0
3L	FBgn0035585_ATPsynCF6L	5011444	5012133	reverse	0
3L	FBgn0052232_t-Grip128	4993950	4996877	reverse	0
3L	FBgn0035584_CG17030	4980003	4980769	reverse	0
3L	FBgn0005775_Con	4936758	5079033	reverse	0
X	FBgn0030234_CG15211	10772541	10778981	forward	1
X	FBgn0040850_CG15210	10839230	10839895	forward	1
X	FBgn0030237_CG15209	10842205	10842995	forward	1
X	FBgn0030239_Pgls	10847438	10848534	forward	1
X	FBgn0030240_CG2202	10848757	10852327	forward	1
X	FBgn0030243_CG2186	10857655	10866246	forward	1
X	FBgn0030244_CG2157	10869284	10870705	forward	1
X	FBgn0030247_CG15208	10899965	10901811	forward	1
X	FBgn0003965_v	10923972	10925631	forward	1
X	FBgn0030251_Arlr	10927399	10929712	forward	1
X	FBgn0030257_SmydA-4	11044756	11049540	forward	1
X	FBgn0030261_CG15203	11066552	11068379	forward	1
X	FBgn0030260_CG1537	11062027	11063170	reverse	0
X	FBgn0030259_CG1545	11057545	11059619	reverse	0
X	FBgn0030258_CG1552	11052171	11053556	reverse	0
X	FBgn0021742_C901	10964032	10967134	reverse	0
X	FBgn0052670_Rab9Fb	10951609	10952486	reverse	0
X	FBgn0052671_Rab9Fa	10950160	10951030	reverse	0
X	FBgn0030246_CG1582	10894747	10899302	reverse	0
X	FBgn0017561_Ork1	10878054	10891250	reverse	0
X	FBgn0030245_CG1637	10870594	10877893	reverse	0
X	FBgn0030242_sofe	10855000	10857413	reverse	0
X	FBgn0030241_feo	10852446	10854869	reverse	0
X	FBgn0003321_sbr	10832752	10847092	reverse	0
X	FBgn0052669_CG32669	10842697	10845081	reverse	0
X	FBgn0003360_sesB	10780893	10786958	reverse	0
X	FBgn0025111_Ant2	10778954	10786907	reverse	0
X	FBgn0030263_CG2076	11090210	11092098	forward	1
X	FBgn0027498_CG2061	11092492	11094947	forward	1
X	FBgn0015245_Hsp60A	11108482	11112308	forward	1
X	FBgn0028686_Rpt3	11125101	11126785	forward	1
X	FBgn0030269_CDK2AP1	11137859	11139689	forward	1
X	FBgn0030271_CG15202	11142541	11143755	forward	1
X	FBgn0030272_CG15201	11144120	11144809	forward	1
X	FBgn0030274_Lint-1	11149323	11152592	forward	1
X	FBgn0030276_Dlic	11154421	11164670	forward	1
X	FBgn0030278_CG15200	11182931	11183476	forward	1
X	FBgn0030280_CG11106	11202248	11202806	forward	1
X	FBgn0030283_CG15198	11248236	11248885	forward	1
X	FBgn0030286_Gapvd1	11325385	11334071	forward	1
X	FBgn0030290_CG11756	11348120	11348865	forward	1
X	FBgn0030291_CG1738	11349049	11349847	forward	1
X	FBgn0030292_NdufV3	11349998	11350474	forward	1
X	FBgn0030293_CG1737	11350608	11355539	forward	1
X	FBgn0000499_dsh	11355881	11358724	forward	1
X	FBgn0004864_hop	11360930	11368098	reverse	0
X	FBgn0030289_GCS1	11344506	11348001	reverse	0
X	FBgn0028421_Kap3	11334187	11340084	reverse	0
X	FBgn0001491_l(1)10Bb	11324294	11325308	reverse	0
X	FBgn0003411_sisA	11321579	11322357	reverse	0
X	FBgn0030277_CG1394	11169811	11170678	reverse	0
X	FBgn0026268_Antdh	11168030	11169058	reverse	0
X	FBgn0052668_CG32668	11156676	11159760	reverse	0
X	FBgn0020255_Ran	11144852	11148716	reverse	0
X	FBgn0030270_CG15199	11140474	11141835	reverse	0
X	FBgn0052667_ssp7	11139762	11140263	reverse	0
X	FBgn0030268_Klp10A	11129362	11137118	reverse	0
X	FBgn0010391_SrpRalpha	11126877	11129087	reverse	0
X	FBgn0030266_CG11122	11112395	11124726	reverse	0
X	FBgn0027359_Tim8	11368445	11369283	forward	1
X	FBgn0030296_CG15196	11409947	11411667	forward	1
X	FBgn0001145_Gs2	11422832	11430197	forward	1
X	FBgn0030300_Sk1	11442539	11446012	forward	1
X	FBgn0030301_HP5	11454786	11459227	forward	1
X	FBgn0030304_Cyp4g15	11477058	11483233	forward	1
X	FBgn0030305_Uba5	11483518	11485060	forward	1
X	FBgn0030306_Spase25	11485250	11486566	forward	1
X	FBgn0052666_Drak	11493135	11555045	forward	1
X	FBgn0030310_PGRP-SA	11561643	11562779	forward	1
